id,ts,provider,model,rate_per_m,source,is_measured,confidence,sample_tokens,sample_cost_usd,velocity,note
4612,1786890302.3178754,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4613,1786890302.3178754,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4614,1786890302.3198771,openrouter,,0.46182701212729904,openrouter_actual,1,1.0,12785287,5.904590894399999,0.0,
4615,1786890302.0452425,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4616,1786890302.0452425,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4617,1786890603.2509782,friend,,0.001,zai_amortized,0,0.7,659749760,0.0,0.0,
4618,1786890603.3491483,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4619,1786890603.803736,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4620,1786890603.803736,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4621,1786890603.803736,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4622,1786890603.803736,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4623,1786890603.803736,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4624,1786890603.8107758,openrouter,,0.46182701212729904,openrouter_actual,1,1.0,12785287,5.904590894399999,0.0,
4625,1786890603.2509751,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4626,1786890603.2509751,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4627,1786890901.8816714,friend,,0.001,zai_amortized,0,0.7,659889735,0.0,0.0,
4628,1786890901.9084625,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4629,1786890902.1502266,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4630,1786890902.1502266,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4631,1786890902.1502266,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4632,1786890902.1502266,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4633,1786890902.1502266,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4634,1786890902.152066,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4635,1786890901.881668,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4636,1786890901.881668,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4637,1786891202.7434878,friend,,0.001,zai_amortized,0,0.7,660036128,0.0,0.0,
4638,1786891202.761351,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4639,1786891202.998971,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4640,1786891202.998971,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4641,1786891202.998971,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4642,1786891202.998971,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4643,1786891202.998971,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4644,1786891202.999876,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4645,1786891202.7434833,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4646,1786891202.7434833,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4647,1786891502.1861992,friend,,0.001,zai_amortized,0,0.7,660093411,0.0,0.0,
4648,1786891502.2056499,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4649,1786891502.4477906,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4650,1786891502.4477906,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4651,1786891502.4477906,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4652,1786891502.4477906,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4653,1786891502.4477906,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4654,1786891502.4488997,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4655,1786891502.1861963,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4656,1786891502.1861963,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4657,1786891802.7635038,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4658,1786891802.8220441,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4659,1786891803.1409469,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4660,1786891803.1409469,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4661,1786891803.1409469,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4662,1786891803.1409469,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4663,1786891803.1409469,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4664,1786891803.156909,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4665,1786891802.7635005,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4666,1786891802.7635005,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4667,1786892102.0297377,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4668,1786892102.046859,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4669,1786892102.320387,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4670,1786892102.320387,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4671,1786892102.320387,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4672,1786892102.320387,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4673,1786892102.320387,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4674,1786892102.3219523,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4675,1786892102.0297348,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4676,1786892102.0297348,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4677,1786892402.3471143,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4678,1786892402.4133205,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4679,1786892402.8063614,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4680,1786892402.8063614,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4681,1786892402.8063614,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4682,1786892402.8063614,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4683,1786892402.8063614,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4684,1786892402.8124802,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4685,1786892402.3471081,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4686,1786892402.3471081,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4687,1786892702.7054067,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4688,1786892702.7395682,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4689,1786892703.0184133,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4690,1786892703.0184133,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4691,1786892703.0184133,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4692,1786892703.0184133,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4693,1786892703.0184133,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4694,1786892703.020192,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4695,1786892702.7054029,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4696,1786892702.7054029,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4697,1786893001.8851533,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4698,1786893001.9640322,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4699,1786893002.3152554,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4700,1786893002.3152554,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4701,1786893002.3152554,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4702,1786893002.3152554,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4703,1786893002.3152554,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4704,1786893002.3186202,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4705,1786893001.88515,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4706,1786893001.88515,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4707,1786893302.3526309,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4708,1786893302.442696,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4709,1786893302.7872984,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4710,1786893302.7872984,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4711,1786893302.7872984,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4712,1786893302.7872984,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4713,1786893302.7872984,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4714,1786893302.7892153,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4715,1786893302.3526273,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4716,1786893302.3526273,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4717,1786893602.3442683,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4718,1786893602.365188,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4719,1786893602.61949,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4720,1786893602.61949,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4721,1786893602.61949,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4722,1786893602.61949,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4723,1786893602.61949,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4724,1786893602.6216369,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4725,1786893602.3442657,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4726,1786893602.3442657,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4727,1786893901.918389,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4728,1786893901.9352996,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4729,1786893902.178682,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4730,1786893902.178682,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4731,1786893902.178682,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4732,1786893902.178682,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4733,1786893902.178682,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4734,1786893902.1809487,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4735,1786893901.918386,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4736,1786893901.918386,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4737,1786894202.6344604,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4738,1786894202.706055,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4739,1786894203.074288,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4740,1786894203.074288,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4741,1786894203.074288,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4742,1786894203.074288,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4743,1786894203.074288,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4744,1786894203.081902,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4745,1786894202.6344576,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4746,1786894202.6344576,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4747,1786894501.8212745,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4748,1786894501.849851,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4749,1786894502.0927827,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4750,1786894502.0927827,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4751,1786894502.0927827,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4752,1786894502.0927827,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4753,1786894502.0927827,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4754,1786894502.0946965,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4755,1786894501.821272,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4756,1786894501.821272,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4757,1786894802.2108245,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4758,1786894802.2264326,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4759,1786894802.48151,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4760,1786894802.48151,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4761,1786894802.48151,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4762,1786894802.48151,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4763,1786894802.48151,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4764,1786894802.4856548,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4765,1786894802.210821,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4766,1786894802.210821,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4767,1786895102.1679587,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4768,1786895102.1842709,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4769,1786895102.458505,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4770,1786895102.458505,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4771,1786895102.458505,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4772,1786895102.458505,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4773,1786895102.458505,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4774,1786895102.460454,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4775,1786895102.1679556,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4776,1786895102.1679556,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4777,1786895402.7983377,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4778,1786895402.8358119,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4779,1786895403.093452,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4780,1786895403.093452,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4781,1786895403.093452,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4782,1786895403.093452,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4783,1786895403.093452,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4784,1786895403.0987577,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4785,1786895402.798335,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4786,1786895402.798335,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4787,1786895702.3169155,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4788,1786895702.3343565,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4789,1786895702.5718124,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4790,1786895702.5718124,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4791,1786895702.5718124,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4792,1786895702.5718124,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4793,1786895702.5718124,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4794,1786895702.5730536,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4795,1786895702.3169115,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4796,1786895702.3169115,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4797,1786896003.1694407,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4798,1786896003.2057798,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4799,1786896003.4787297,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4800,1786896003.4787297,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4801,1786896003.4787297,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4802,1786896003.4787297,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4803,1786896003.4787297,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4804,1786896003.4809377,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4805,1786896003.169438,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4806,1786896003.169438,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4807,1786896302.150508,friend,,0.001,zai_amortized,0,0.7,660199863,0.0,0.0,
4808,1786896302.1825922,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4809,1786896302.4889643,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4810,1786896302.4889643,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4811,1786896302.4889643,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4812,1786896302.4889643,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4813,1786896302.4889643,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4814,1786896302.4907458,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4815,1786896302.150504,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4816,1786896302.150504,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4817,1786896602.1729698,friend,,0.001,zai_amortized,0,0.7,660495580,0.0,0.0,
4818,1786896602.1977305,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4819,1786896602.4590347,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4820,1786896602.4590347,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4821,1786896602.4590347,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4822,1786896602.4590347,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4823,1786896602.4590347,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4824,1786896602.4656878,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4825,1786896602.172967,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4826,1786896602.172967,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4827,1786896901.847654,friend,,0.001,zai_amortized,0,0.7,660495580,0.0,0.0,
4828,1786896901.8830278,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4829,1786896902.1771276,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4830,1786896902.1771276,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4831,1786896902.1771276,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4832,1786896902.1771276,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4833,1786896902.1771276,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4834,1786896902.1783168,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4835,1786896901.8476503,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4836,1786896901.8476503,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4837,1786897201.9711976,friend,,0.001,zai_amortized,0,0.7,660495580,0.0,0.0,
4838,1786897201.9995785,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4839,1786897202.2768507,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
4840,1786897202.2768507,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
4841,1786897202.2768507,ppq,z-ai/glm-5,1.0743845322771748,ppq_ledger,1,0.5714743499999999,3878205,4.166683465,0.0,
4842,1786897202.2768507,ppq,z-ai/glm-5.2,0.2576523643245763,ppq_ledger,1,1.0,20029486,5.160644424106,0.0,
4843,1786897202.2768507,ppq,,0.37026045252579654,ppq_ledger,1,1.0,25468263,9.429890583426001,0.0,
4844,1786897202.27884,openrouter,,0.46235408986478616,openrouter_actual,1,1.0,12792330,5.9145860944,0.0,
4845,1786897201.9711933,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
4846,1786897201.9711933,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
4847,1786897502.1384351,friend,,0.001,zai_amortized,0,0.7,660495580,0.0,0.0,
4848,1786897502.1559646,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
4849,1786897502.4070396,ppq,deepseek/deepseek-v4-flash,0.06542517205402267,ppq_ledger,1,0.40922674,1560382,0.10208826082,0.0,
