id,ts,provider,response_received,response_valid,latency_ms,error_type,billed_tokens,actual_tokens,token_mismatch,model
55590,2026-08-21T14:40:54.283753+00:00,ours,0,0,3,no_response,0,0,0,
55591,2026-08-21T14:40:54.290812+00:00,ours,0,0,3,no_response,0,0,0,
55592,2026-08-21T14:40:55.361430+00:00,ours,0,0,3,no_response,0,0,0,
55593,2026-08-21T14:40:55.377160+00:00,ours,0,0,3,no_response,0,0,0,
55594,2026-08-21T14:40:55.383658+00:00,ours,0,0,3,no_response,0,0,0,
55595,2026-08-21T14:40:55.392915+00:00,ours,0,0,5,no_response,0,0,0,
55596,2026-08-21T14:40:55.398637+00:00,ours,0,0,2,no_response,0,0,0,
55597,2026-08-21T14:40:55.404797+00:00,ours,0,0,3,no_response,0,0,0,
55598,2026-08-21T14:40:55.421018+00:00,ours,0,0,3,no_response,0,0,0,
55599,2026-08-21T14:40:55.439173+00:00,ours,0,0,2,no_response,0,0,0,
55600,2026-08-21T14:40:55.445945+00:00,ours,0,0,3,no_response,0,0,0,
55601,2026-08-21T14:40:55.452369+00:00,ours,0,0,3,no_response,0,0,0,
55602,2026-08-21T14:40:55.459758+00:00,ours,0,0,3,no_response,0,0,0,
55603,2026-08-21T14:40:55.465805+00:00,ours,0,0,3,no_response,0,0,0,
55604,2026-08-21T14:40:58.732006+00:00,ours,1,1,14220,none,609,13,1,glm-5.2
55605,2026-08-21T14:40:58.940685+00:00,ours,1,1,3413,none,79,0,0,glm-5.3
55606,2026-08-21T14:41:03.773636+00:00,ours,1,1,31985,none,111,32,1,glm-4.5-flash
55607,2026-08-21T14:41:03.845980+00:00,ours,0,0,5,no_response,0,0,0,
55608,2026-08-21T14:41:03.854850+00:00,ours,0,0,4,no_response,0,0,0,
55609,2026-08-21T14:41:03.862805+00:00,ours,0,0,3,no_response,0,0,0,
55610,2026-08-21T14:41:03.870659+00:00,ours,0,0,3,no_response,0,0,0,
55611,2026-08-21T14:41:03.878610+00:00,ours,0,0,3,no_response,0,0,0,
55612,2026-08-21T14:41:07.392335+00:00,ours,1,1,35305,none,233,25,1,glm-4.5-flash
55613,2026-08-21T14:41:07.472708+00:00,ours,0,0,4,no_response,0,0,0,
55614,2026-08-21T14:41:07.478113+00:00,ours,0,0,2,no_response,0,0,0,
55615,2026-08-21T14:41:07.483354+00:00,ours,0,0,2,no_response,0,0,0,
55616,2026-08-21T14:41:07.488589+00:00,ours,0,0,2,no_response,0,0,0,
55617,2026-08-21T14:41:07.493988+00:00,ours,0,0,2,no_response,0,0,0,
55618,2026-08-21T14:41:07.834459+00:00,ours,1,1,8832,none,133,0,0,glm-5.2
55619,2026-08-21T14:41:07.856744+00:00,ours,1,1,7591,none,205,19,1,glm-5.3
55620,2026-08-21T14:41:16.032570+00:00,ours,1,1,21641,none,955,0,0,glm-5.3
55621,2026-08-21T14:41:16.286246+00:00,ours,1,1,5858,none,104,11,1,glm-5.3
55622,2026-08-21T14:41:16.574639+00:00,ours,1,1,36596,none,2262,54,1,glm-5.2
55623,2026-08-21T14:41:17.876061+00:00,ours,1,1,39396,none,3021,33,1,glm-5.2
55624,2026-08-21T14:41:23.693672+00:00,ours,1,1,6583,none,134,0,0,glm-5.2
55625,2026-08-21T14:41:25.633058+00:00,ours,1,1,9170,none,259,0,0,glm-5.3
55626,2026-08-21T14:41:26.462867+00:00,ours,1,1,18421,none,1509,16,1,glm-5.2
55627,2026-08-21T14:41:29.440016+00:00,ours,1,1,3546,none,73,0,0,glm-5.3
55628,2026-08-21T14:41:33.684033+00:00,ours,1,1,6822,none,142,0,0,glm-5.2
55629,2026-08-21T14:41:36.096963+00:00,ours,1,1,7252,none,209,23,1,glm-5.2
55630,2026-08-21T14:41:42.804568+00:00,ours,1,1,8941,none,212,0,0,glm-5.2
55631,2026-08-21T14:41:44.133861+00:00,ours,1,1,14501,none,1000,37,1,glm-5.3
55632,2026-08-21T14:41:45.512669+00:00,ours,1,1,9183,none,68,0,0,glm-5.2
55633,2026-08-21T14:41:45.570754+00:00,ours,0,0,21,no_response,0,0,0,
55634,2026-08-21T14:41:45.578705+00:00,ours,0,0,3,no_response,0,0,0,
55635,2026-08-21T14:41:45.585911+00:00,ours,0,0,3,no_response,0,0,0,
55636,2026-08-21T14:41:45.593000+00:00,ours,0,0,3,no_response,0,0,0,
55637,2026-08-21T14:41:45.599586+00:00,ours,0,0,3,no_response,0,0,0,
55638,2026-08-21T14:41:45.846199+00:00,ours,1,1,29374,none,1769,66,1,glm-5.3
55639,2026-08-21T14:41:50.011634+00:00,ours,1,1,5602,none,47,0,0,glm-5.3
55640,2026-08-21T14:41:53.645008+00:00,ours,1,1,10661,none,148,0,0,glm-5.2
55641,2026-08-21T14:41:56.103505+00:00,ours,1,1,10318,none,65,0,0,glm-5.2
55642,2026-08-21T14:41:57.260530+00:00,ours,1,1,11179,none,275,0,0,glm-5.3
55643,2026-08-21T14:41:58.858919+00:00,ours,1,1,31145,none,2129,74,1,glm-5.2
55644,2026-08-21T14:42:06.571100+00:00,ours,1,1,10004,none,313,30,1,glm-5.2
55645,2026-08-21T14:42:09.405202+00:00,ours,1,1,65474,none,167,0,0,glm-4.5-flash
55646,2026-08-21T14:42:11.764446+00:00,ours,1,1,64230,none,245,31,1,glm-4.5-flash
55647,2026-08-21T14:42:13.692774+00:00,ours,1,1,6754,none,67,0,0,glm-5.2
55648,2026-08-21T14:42:14.235432+00:00,ours,1,1,16865,none,303,0,0,glm-5.3
55649,2026-08-21T14:42:14.385880+00:00,ours,1,1,20561,none,1228,17,1,glm-5.2
55650,2026-08-21T14:42:19.610605+00:00,ours,1,0,12998,parse_error,0,326,0,glm-5.3
55651,2026-08-21T14:42:21.016460+00:00,ours,0,0,5,no_response,0,0,0,
55652,2026-08-21T14:42:21.031179+00:00,ours,0,0,3,no_response,0,0,0,
55653,2026-08-21T14:42:21.039131+00:00,ours,0,0,3,no_response,0,0,0,
55654,2026-08-21T14:42:21.047162+00:00,ours,0,0,3,no_response,0,0,0,
55655,2026-08-21T14:42:21.054489+00:00,ours,0,0,3,no_response,0,0,0,
55656,2026-08-21T14:42:21.061286+00:00,ours,0,0,2,no_response,0,0,0,
55657,2026-08-21T14:42:21.077396+00:00,ours,0,0,2,no_response,0,0,0,
55658,2026-08-21T14:42:21.092194+00:00,ours,0,0,2,no_response,0,0,0,
55659,2026-08-21T14:42:21.098386+00:00,ours,0,0,2,no_response,0,0,0,
55660,2026-08-21T14:42:21.105115+00:00,ours,0,0,3,no_response,0,0,0,
55661,2026-08-21T14:42:21.112014+00:00,ours,0,0,2,no_response,0,0,0,
55662,2026-08-21T14:42:21.123439+00:00,ours,0,0,4,no_response,0,0,0,
55663,2026-08-21T14:42:23.491804+00:00,ours,1,1,9105,none,388,0,0,glm-5.3
55664,2026-08-21T14:42:28.887454+00:00,ours,1,1,14074,none,1200,0,0,glm-5.2
55665,2026-08-21T14:42:31.329947+00:00,ours,1,1,11132,none,429,30,1,glm-5.2
55666,2026-08-21T14:42:34.430106+00:00,ours,0,0,122274,no_response,0,0,0,glm-4.5-flash
55667,2026-08-21T14:42:34.749802+00:00,ours,1,1,28576,none,2028,95,1,glm-5.2
55668,2026-08-21T14:42:35.064357+00:00,ours,1,1,25226,none,53,0,0,glm-4.5-flash
55669,2026-08-21T14:42:36.989096+00:00,ours,1,1,24846,none,71,0,0,glm-4.5-flash
55670,2026-08-21T14:42:42.952952+00:00,ours,1,1,13756,none,849,11,1,glm-5.2
55671,2026-08-21T14:42:43.978711+00:00,ours,1,1,12240,none,683,39,1,glm-5.2
55672,2026-08-21T14:42:46.809111+00:00,ours,1,1,23204,none,1653,0,0,glm-5.3
55673,2026-08-21T14:42:48.393543+00:00,ours,1,1,13135,none,44,0,0,glm-4.5-flash
55674,2026-08-21T14:42:50.027808+00:00,ours,1,1,47429,none,2473,16,1,glm-5.3
55675,2026-08-21T14:42:50.969853+00:00,ours,1,1,6650,none,57,0,0,glm-5.2
55676,2026-08-21T14:42:52.608249+00:00,ours,1,1,15744,none,167,29,1,glm-4.5-flash
55677,2026-08-21T14:42:52.793478+00:00,ours,0,0,6,no_response,0,0,0,
55678,2026-08-21T14:42:52.804597+00:00,ours,0,0,5,no_response,0,0,0,
55679,2026-08-21T14:42:52.818291+00:00,ours,0,0,4,no_response,0,0,0,
55680,2026-08-21T14:42:52.828899+00:00,ours,0,0,5,no_response,0,0,0,
55681,2026-08-21T14:42:52.839486+00:00,ours,0,0,5,no_response,0,0,0,
55682,2026-08-21T14:43:00.828596+00:00,ours,1,1,19736,none,1210,93,1,glm-5.2
55683,2026-08-21T14:43:03.793427+00:00,ours,1,1,15168,none,168,0,0,glm-4.5-flash
55684,2026-08-21T14:43:06.897082+00:00,ours,1,1,13966,none,281,49,1,glm-4.5-flash
55685,2026-08-21T14:43:38.666493+00:00,ours,1,1,34635,none,220,0,0,glm-4.5-flash
55686,2026-08-21T14:43:38.931371+00:00,ours,0,0,226,no_response,0,0,0,
55687,2026-08-21T14:43:38.979080+00:00,ours,0,0,6,no_response,0,0,0,
55688,2026-08-21T14:43:38.991474+00:00,ours,0,0,6,no_response,0,0,0,
55689,2026-08-21T14:43:39.002806+00:00,ours,0,0,5,no_response,0,0,0,
55690,2026-08-21T14:43:39.010782+00:00,ours,0,0,3,no_response,0,0,0,
55691,2026-08-21T14:43:39.017299+00:00,ours,0,0,2,no_response,0,0,0,
55692,2026-08-21T14:43:39.028981+00:00,ours,0,0,2,no_response,0,0,0,
55693,2026-08-21T14:43:41.134674+00:00,ours,1,1,33886,none,148,43,1,glm-4.5-flash
55694,2026-08-21T14:43:53.906983+00:00,ours,1,1,92674,none,6783,246,1,glm-5.3
55695,2026-08-21T14:43:57.026404+00:00,ours,1,1,15794,none,115,0,0,glm-4.5-flash
55696,2026-08-21T14:44:00.046665+00:00,ours,1,1,18761,none,169,18,1,glm-4.5-flash
55697,2026-08-21T14:44:05.719955+00:00,ours,1,1,82362,none,7416,14,1,glm-5.2
55698,2026-08-21T14:44:38.209814+00:00,ours,0,0,121055,no_response,0,0,0,glm-4.5-flash
55699,2026-08-21T14:44:53.561998+00:00,ours,1,1,41999,none,141,0,0,glm-4.5-flash
55700,2026-08-21T14:44:57.674441+00:00,ours,1,1,57456,none,212,34,1,glm-4.5-flash
55701,2026-08-21T14:45:23.152130+00:00,ours,1,1,24094,none,157,0,0,glm-4.5-flash
55702,2026-08-21T14:45:23.165556+00:00,ours,1,1,25264,none,190,46,1,glm-4.5-flash
55703,2026-08-21T14:45:32.728090+00:00,ours,0,0,3,no_response,0,0,0,
55704,2026-08-21T14:45:32.734268+00:00,ours,0,0,2,no_response,0,0,0,
55705,2026-08-21T14:45:32.740922+00:00,ours,0,0,3,no_response,0,0,0,
55706,2026-08-21T14:45:32.747269+00:00,ours,0,0,3,no_response,0,0,0,
55707,2026-08-21T14:45:32.753574+00:00,ours,0,0,2,no_response,0,0,0,
55708,2026-08-21T14:45:32.769551+00:00,ours,0,0,2,no_response,0,0,0,
55709,2026-08-21T14:45:32.781066+00:00,ours,0,0,2,no_response,0,0,0,
55710,2026-08-21T14:45:32.786356+00:00,ours,0,0,2,no_response,0,0,0,
55711,2026-08-21T14:45:32.791629+00:00,ours,0,0,2,no_response,0,0,0,
55712,2026-08-21T14:45:32.796903+00:00,ours,0,0,2,no_response,0,0,0,
55713,2026-08-21T14:45:32.802192+00:00,ours,0,0,2,no_response,0,0,0,
55714,2026-08-21T14:45:32.813425+00:00,ours,0,0,2,no_response,0,0,0,
55715,2026-08-21T14:45:32.931212+00:00,ours,0,0,2,no_response,0,0,0,
55716,2026-08-21T14:45:32.944698+00:00,ours,0,0,2,no_response,0,0,0,
55717,2026-08-21T14:45:32.949972+00:00,ours,0,0,2,no_response,0,0,0,
55718,2026-08-21T14:45:32.955227+00:00,ours,0,0,2,no_response,0,0,0,
55719,2026-08-21T14:45:32.960892+00:00,ours,0,0,2,no_response,0,0,0,
55720,2026-08-21T14:45:32.966167+00:00,ours,0,0,2,no_response,0,0,0,
55721,2026-08-21T14:45:32.978838+00:00,ours,0,0,2,no_response,0,0,0,
55722,2026-08-21T14:45:36.429880+00:00,ours,1,1,13140,none,119,0,0,glm-4.5-flash
55723,2026-08-21T14:45:38.797727+00:00,ours,1,1,15429,none,60,14,1,glm-4.5-flash
55724,2026-08-21T14:45:58.155763+00:00,ours,1,1,12311,none,142,0,0,glm-4.5-flash
55725,2026-08-21T14:45:59.467499+00:00,ours,1,1,20497,none,251,41,1,glm-4.5-flash
55726,2026-08-21T14:46:24.423891+00:00,ours,1,1,24378,none,155,0,0,glm-4.5-flash
55727,2026-08-21T14:46:24.461389+00:00,ours,0,0,3,no_response,0,0,0,
55728,2026-08-21T14:46:24.468344+00:00,ours,0,0,3,no_response,0,0,0,
55729,2026-08-21T14:46:24.475992+00:00,ours,0,0,4,no_response,0,0,0,
55730,2026-08-21T14:46:24.484338+00:00,ours,0,0,4,no_response,0,0,0,
55731,2026-08-21T14:46:24.491302+00:00,ours,0,0,2,no_response,0,0,0,
55732,2026-08-21T14:46:25.095611+00:00,ours,1,1,23200,none,156,32,1,glm-4.5-flash
55733,2026-08-21T14:46:41.112061+00:00,ours,0,0,120629,no_response,0,0,0,glm-4.5-flash
55734,2026-08-21T14:47:27.661088+00:00,ours,1,1,62372,none,119,0,0,glm-4.5-flash
55735,2026-08-21T14:47:33.059573+00:00,ours,1,1,66625,none,140,0,0,glm-4.5-flash
55736,2026-08-21T14:47:48.773832+00:00,ours,0,0,301814,no_response,0,0,0,glm-5.3
55737,2026-08-21T14:47:51.322225+00:00,ours,0,0,300600,no_response,0,0,0,glm-5.3
55738,2026-08-21T14:47:51.372982+00:00,ours,0,0,65825,no_response,0,0,0,glm-4.5-flash
55739,2026-08-21T14:47:52.074841+00:00,ours,0,0,300888,no_response,0,0,0,glm-5.2
55740,2026-08-21T14:47:59.922880+00:00,ours,1,1,32058,none,62,15,1,glm-4.5-flash
55741,2026-08-21T14:47:59.986797+00:00,ours,0,0,2,no_response,0,0,0,
55742,2026-08-21T14:48:00.000977+00:00,ours,0,0,11,no_response,0,0,0,
55743,2026-08-21T14:48:00.007102+00:00,ours,0,0,2,no_response,0,0,0,
55744,2026-08-21T14:48:00.012378+00:00,ours,0,0,2,no_response,0,0,0,
55745,2026-08-21T14:48:00.020263+00:00,ours,0,0,4,no_response,0,0,0,
55746,2026-08-21T14:48:18.239264+00:00,ours,0,0,300682,no_response,0,0,0,glm-5.2
55747,2026-08-21T14:48:19.056980+00:00,ours,1,1,18909,none,106,0,0,glm-4.5-flash
55748,2026-08-21T14:48:38.071288+00:00,ours,1,1,64805,none,139,0,0,glm-4.5-flash
55749,2026-08-21T14:48:45.636554+00:00,ours,0,0,306485,no_response,0,0,0,glm-5.3
55750,2026-08-21T14:48:55.789527+00:00,ours,0,0,300902,no_response,0,0,0,glm-5.3
55751,2026-08-21T14:49:07.318404+00:00,ours,0,0,300955,no_response,0,0,0,glm-5.2
55752,2026-08-21T14:49:21.727294+00:00,ours,0,0,268190,no_response,0,0,0,glm-5.2
55753,2026-08-21T14:49:35.440210+00:00,ours,0,0,257224,no_response,0,0,0,glm-5.2
55754,2026-08-21T14:49:37.118724+00:00,ours,1,1,56030,none,116,0,0,glm-4.5-flash
55755,2026-08-21T14:49:37.808324+00:00,ours,1,1,78536,none,73,24,1,glm-4.5-flash
55756,2026-08-21T14:49:39.337126+00:00,ours,0,0,246338,no_response,0,0,0,glm-5.2
55757,2026-08-21T14:49:40.444793+00:00,ours,0,0,286895,no_response,0,0,0,glm-5.2
55758,2026-08-21T14:49:42.672887+00:00,ours,0,0,237131,no_response,0,0,0,glm-5.2
55759,2026-08-21T14:49:45.373777+00:00,ours,0,0,229678,no_response,0,0,0,glm-5.2
55760,2026-08-21T14:49:49.794510+00:00,ours,0,0,301100,no_response,0,0,0,glm-5.2
55761,2026-08-21T14:49:53.074725+00:00,ours,0,0,225805,no_response,0,0,0,glm-5.2
55762,2026-08-21T14:50:00.602795+00:00,ours,0,0,218958,no_response,0,0,0,glm-5.2
55763,2026-08-21T14:50:08.219589+00:00,ours,0,0,208974,no_response,0,0,0,glm-5.2
55764,2026-08-21T14:50:09.677372+00:00,ours,0,0,214326,no_response,0,0,0,glm-5.2
55765,2026-08-21T14:50:45.598338+00:00,ours,0,0,210032,no_response,0,0,0,glm-5.3
55766,2026-08-21T14:50:48.240288+00:00,ours,1,1,70243,none,51,8,1,glm-4.5-flash
55767,2026-08-21T14:50:53.478629+00:00,ours,1,1,73584,none,193,0,0,glm-4.5-flash
55768,2026-08-21T14:51:01.693917+00:00,ours,0,0,208214,no_response,0,0,0,glm-5.2
55769,2026-08-21T14:51:04.345815+00:00,ours,0,0,192935,no_response,0,0,0,glm-5.2
55770,2026-08-21T14:51:05.456576+00:00,ours,0,0,194028,no_response,0,0,0,glm-5.2
55771,2026-08-21T14:51:06.225370+00:00,ours,1,1,16997,none,169,23,1,glm-4.5-flash
55772,2026-08-21T14:51:16.476701+00:00,ours,0,0,205403,no_response,0,0,0,glm-5.3
55773,2026-08-21T14:51:16.511904+00:00,ours,0,0,205135,no_response,0,0,0,glm-5.2
55774,2026-08-21T14:51:16.520696+00:00,ours,1,1,22864,none,103,0,0,glm-4.5-flash
55775,2026-08-21T14:51:16.638810+00:00,ours,0,0,205161,no_response,0,0,0,glm-5.2
55776,2026-08-21T14:51:17.232746+00:00,ours,0,0,205799,no_response,0,0,0,glm-5.2
55777,2026-08-21T14:51:17.395952+00:00,ours,0,0,206036,no_response,0,0,0,glm-5.2
55778,2026-08-21T14:51:17.439084+00:00,ours,0,0,206003,no_response,0,0,0,glm-5.2
55779,2026-08-21T14:51:17.574042+00:00,ours,0,0,206209,no_response,0,0,0,glm-5.2
55780,2026-08-21T14:51:17.582069+00:00,ours,0,0,206106,no_response,0,0,0,glm-5.2
55781,2026-08-21T14:51:33.066026+00:00,ours,0,0,192125,no_response,0,0,0,glm-5.2
55782,2026-08-21T14:51:38.856182+00:00,ours,1,1,22111,none,104,0,0,glm-4.5-flash
55783,2026-08-21T14:51:38.913010+00:00,ours,0,0,4,no_response,0,0,0,
55784,2026-08-21T14:51:38.919965+00:00,ours,0,0,3,no_response,0,0,0,
55785,2026-08-21T14:51:38.926220+00:00,ours,0,0,2,no_response,0,0,0,
55786,2026-08-21T14:51:38.931689+00:00,ours,0,0,2,no_response,0,0,0,
55787,2026-08-21T14:51:38.936901+00:00,ours,0,0,2,no_response,0,0,0,
55788,2026-08-21T14:51:41.646507+00:00,ours,1,1,25183,none,200,17,1,glm-4.5-flash
55789,2026-08-21T14:51:56.748097+00:00,ours,1,1,14856,none,112,34,1,glm-4.5-flash
55790,2026-08-21T14:52:04.731789+00:00,ours,0,0,196584,no_response,0,0,0,glm-5.3
55791,2026-08-21T14:52:04.924006+00:00,ours,1,1,22172,none,162,0,0,glm-4.5-flash
55792,2026-08-21T14:52:14.384453+00:00,ours,0,0,195872,no_response,0,0,0,glm-5.3
55793,2026-08-21T14:52:22.762973+00:00,ours,1,1,25831,none,140,12,1,glm-4.5-flash
55794,2026-08-21T14:52:29.924354+00:00,ours,0,0,199672,no_response,0,0,0,glm-5.2
55795,2026-08-21T14:52:37.400547+00:00,ours,0,0,195660,no_response,0,0,0,glm-5.2
55796,2026-08-21T14:52:38.067922+00:00,ours,1,1,24376,none,154,0,0,glm-4.5-flash
55797,2026-08-21T14:52:48.060611+00:00,ours,0,0,187473,no_response,0,0,0,glm-5.2
55798,2026-08-21T14:52:48.387126+00:00,ours,1,1,24610,none,279,44,1,glm-4.5-flash
55799,2026-08-21T14:52:49.461934+00:00,ours,0,0,189003,no_response,0,0,0,glm-5.2
55800,2026-08-21T14:52:49.605960+00:00,ours,0,0,189065,no_response,0,0,0,glm-5.2
55801,2026-08-21T14:52:50.032654+00:00,ours,0,0,189513,no_response,0,0,0,glm-5.2
55802,2026-08-21T14:52:51.164999+00:00,ours,0,0,190598,no_response,0,0,0,glm-5.2
55803,2026-08-21T14:52:51.975299+00:00,ours,0,0,191360,no_response,0,0,0,glm-5.2
55804,2026-08-21T14:52:53.989927+00:00,ours,0,0,193487,no_response,0,0,0,glm-5.2
55805,2026-08-21T14:52:55.229238+00:00,ours,0,0,194627,no_response,0,0,0,glm-5.2
55806,2026-08-21T14:52:56.722365+00:00,ours,0,0,196230,no_response,0,0,0,glm-5.2
55807,2026-08-21T14:53:22.295955+00:00,ours,1,1,33669,none,126,29,1,glm-4.5-flash
55808,2026-08-21T14:53:22.372516+00:00,ours,0,0,3,no_response,0,0,0,
55809,2026-08-21T14:53:22.378106+00:00,ours,0,0,2,no_response,0,0,0,
55810,2026-08-21T14:53:22.383983+00:00,ours,0,0,2,no_response,0,0,0,
55811,2026-08-21T14:53:22.390075+00:00,ours,0,0,2,no_response,0,0,0,
55812,2026-08-21T14:53:22.395418+00:00,ours,0,0,2,no_response,0,0,0,
55813,2026-08-21T14:53:43.945134+00:00,ours,1,1,21413,none,163,17,1,glm-4.5-flash
55814,2026-08-21T14:54:04.297243+00:00,ours,0,0,188637,no_response,0,0,0,glm-5.2
55815,2026-08-21T14:54:04.453053+00:00,ours,0,0,188435,no_response,0,0,0,glm-5.2
55816,2026-08-21T14:54:04.637635+00:00,ours,0,0,188616,no_response,0,0,0,glm-5.2
55817,2026-08-21T14:54:04.902608+00:00,ours,0,0,188904,no_response,0,0,0,glm-5.2
55818,2026-08-21T14:54:05.018230+00:00,ours,0,0,189401,no_response,0,0,0,glm-5.2
55819,2026-08-21T14:54:05.405329+00:00,ours,0,0,189426,no_response,0,0,0,glm-5.2
55820,2026-08-21T14:54:06.337066+00:00,ours,0,0,190269,no_response,0,0,0,glm-5.2
55821,2026-08-21T14:54:06.494723+00:00,ours,0,0,197995,no_response,0,0,0,glm-5.3
55822,2026-08-21T14:54:17.002977+00:00,ours,0,0,201304,no_response,0,0,0,glm-5.2
55823,2026-08-21T14:54:17.983602+00:00,ours,0,0,201907,no_response,0,0,0,glm-5.2
55824,2026-08-21T14:54:17.997646+00:00,ours,0,0,201913,no_response,0,0,0,glm-5.2
55825,2026-08-21T14:54:18.314244+00:00,ours,0,0,202178,no_response,0,0,0,glm-5.2
55826,2026-08-21T14:54:22.146414+00:00,ours,0,0,195956,no_response,0,0,0,glm-5.2
55827,2026-08-21T14:54:22.148313+00:00,ours,0,0,196052,no_response,0,0,0,glm-5.2
55828,2026-08-21T14:54:22.748692+00:00,ours,0,0,196603,no_response,0,0,0,glm-5.2
55829,2026-08-21T14:54:23.239239+00:00,ours,0,0,197100,no_response,0,0,0,glm-5.2
55830,2026-08-21T14:54:23.920002+00:00,ours,0,0,197641,no_response,0,0,0,glm-5.2
55831,2026-08-21T14:54:26.038589+00:00,ours,0,0,189616,no_response,0,0,0,glm-5.2
55832,2026-08-21T14:54:26.065533+00:00,ours,0,0,199669,no_response,0,0,0,glm-5.2
55833,2026-08-21T14:54:26.147501+00:00,ours,0,0,189681,no_response,0,0,0,glm-5.2
55834,2026-08-21T14:54:26.198904+00:00,ours,0,0,199954,no_response,0,0,0,glm-5.2
55835,2026-08-21T14:54:26.268874+00:00,ours,0,0,189795,no_response,0,0,0,glm-5.2
55836,2026-08-21T14:54:26.345499+00:00,ours,0,0,189879,no_response,0,0,0,glm-5.2
55837,2026-08-21T14:54:26.509390+00:00,ours,0,0,200132,no_response,0,0,0,glm-5.2
55838,2026-08-21T14:54:26.583086+00:00,ours,0,0,200173,no_response,0,0,0,glm-5.2
55839,2026-08-21T14:54:26.636665+00:00,ours,0,0,200304,no_response,0,0,0,glm-5.2
55840,2026-08-21T14:54:26.670757+00:00,ours,0,0,200247,no_response,0,0,0,glm-5.2
55841,2026-08-21T14:54:26.708121+00:00,ours,0,0,200345,no_response,0,0,0,glm-5.2
55842,2026-08-21T14:54:26.844765+00:00,ours,0,0,200439,no_response,0,0,0,glm-5.2
55843,2026-08-21T14:54:26.906904+00:00,ours,0,0,189991,no_response,0,0,0,glm-5.2
55844,2026-08-21T14:54:40.375472+00:00,ours,1,1,56249,none,202,32,1,glm-4.5-flash
55845,2026-08-21T14:55:23.432317+00:00,ours,0,0,192813,no_response,0,0,0,glm-5.3
55846,2026-08-21T14:55:31.899305+00:00,ours,0,0,192378,no_response,0,0,0,glm-5.3
55847,2026-08-21T14:55:42.554507+00:00,ours,1,1,61986,none,226,0,0,glm-4.5-flash
55848,2026-08-21T14:55:48.084939+00:00,ours,0,0,184813,no_response,0,0,0,glm-5.2
55849,2026-08-21T14:55:48.093174+00:00,ours,0,0,185829,no_response,0,0,0,glm-5.2
55850,2026-08-21T14:55:48.362297+00:00,ours,0,0,185373,no_response,0,0,0,glm-5.2
55851,2026-08-21T14:55:48.478781+00:00,ours,0,0,185562,no_response,0,0,0,glm-5.2
55852,2026-08-21T14:55:48.479131+00:00,ours,0,0,185491,no_response,0,0,0,glm-5.2
55853,2026-08-21T14:55:48.520852+00:00,ours,0,0,193479,no_response,0,0,0,glm-5.2
55854,2026-08-21T14:55:48.592879+00:00,ours,0,0,185535,no_response,0,0,0,glm-5.2
55855,2026-08-21T14:55:48.649177+00:00,ours,0,0,185890,no_response,0,0,0,glm-5.2
55856,2026-08-21T14:55:48.727314+00:00,ours,0,0,186383,no_response,0,0,0,glm-5.2
55857,2026-08-21T14:55:48.811687+00:00,ours,0,0,186480,no_response,0,0,0,glm-5.2
55858,2026-08-21T14:55:48.858613+00:00,ours,0,0,186310,no_response,0,0,0,glm-5.2
55859,2026-08-21T14:55:48.858981+00:00,ours,0,0,186601,no_response,0,0,0,glm-5.2
55860,2026-08-21T14:55:48.896614+00:00,ours,0,0,186267,no_response,0,0,0,glm-5.2
55861,2026-08-21T14:55:48.915000+00:00,ours,0,0,185676,no_response,0,0,0,glm-5.2
55862,2026-08-21T14:55:49.000602+00:00,ours,0,0,186549,no_response,0,0,0,glm-5.2
55863,2026-08-21T14:55:49.166758+00:00,ours,0,0,186638,no_response,0,0,0,glm-5.2
55864,2026-08-21T14:55:49.253892+00:00,ours,0,0,186883,no_response,0,0,0,glm-5.2
55865,2026-08-21T14:55:49.641424+00:00,ours,0,0,187142,no_response,0,0,0,glm-5.2
55866,2026-08-21T14:55:49.655901+00:00,ours,0,0,187096,no_response,0,0,0,glm-5.2
55867,2026-08-21T14:55:49.755125+00:00,ours,0,0,187175,no_response,0,0,0,glm-5.2
55868,2026-08-21T14:55:49.914933+00:00,ours,0,0,186725,no_response,0,0,0,glm-5.2
55869,2026-08-21T14:55:50.250839+00:00,ours,0,0,187195,no_response,0,0,0,glm-5.2
55870,2026-08-21T14:55:51.199889+00:00,ours,0,0,188155,no_response,0,0,0,glm-5.2
55871,2026-08-21T14:55:52.225996+00:00,ours,0,0,189482,no_response,0,0,0,glm-5.2
55872,2026-08-21T14:55:52.434883+00:00,ours,0,0,183844,no_response,0,0,0,glm-5.2
55873,2026-08-21T14:55:53.375506+00:00,ours,0,0,184282,no_response,0,0,0,glm-5.2
55874,2026-08-21T14:55:53.593520+00:00,ours,0,0,191602,no_response,0,0,0,glm-5.2
55875,2026-08-21T14:55:55.264003+00:00,ours,0,0,192986,no_response,0,0,0,glm-5.2
55876,2026-08-21T14:55:58.897583+00:00,ours,0,0,184331,no_response,0,0,0,glm-5.2
55877,2026-08-21T14:56:12.396092+00:00,ours,1,1,29654,none,66,7,1,glm-4.5-flash
55878,2026-08-21T14:56:17.392848+00:00,ours,0,0,187642,no_response,0,0,0,glm-5.2
55879,2026-08-21T14:56:17.454028+00:00,ours,0,0,186534,no_response,0,0,0,glm-5.2
55880,2026-08-21T14:56:28.938444+00:00,ours,1,1,16344,none,58,10,1,glm-4.5-flash
