id,ts,key_name,key_suffix,model,prompt_tokens,completion_tokens,total_tokens,tier,cache_hit,ollama_hit,ppq_hit,status_code,error,duration_ms,cost_usd,cost_source,session_id,task_type
81178,1787262612.7401903,ours,32hu,glm-5.2,83876,475,84351,zai,0,0,0,200,,16581,0.0,flat_rate,20260821_031653_7a5977,
81179,1787262612.9753442,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81180,1787262612.9890356,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81181,1787262613.0154734,ours,32hu,,0,0,0,zai,0,0,0,,,6,0.0,flat_rate,,
81182,1787262613.029448,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81183,1787262613.0385852,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81184,1787262614.0733542,ours,32hu,glm-4.5-flash,0,0,0,zai,0,0,0,200,,997,0.0,flat_rate,,
81185,1787262617.1266675,ours,32hu,glm-5.2,71312,172,71484,zai,0,0,0,200,,8194,0.0,flat_rate,20260821_025703_f16492,
81186,1787262628.9324124,ours,32hu,glm-5.2,71549,631,72180,zai,0,0,0,200,,8848,0.0,flat_rate,20260821_025703_f16492,
81187,1787262641.2955587,ours,32hu,glm-5.2,72347,626,72973,zai,0,0,0,200,,9840,0.0,flat_rate,20260821_025703_f16492,
81188,1787262641.4866738,ours,32hu,glm-5.2,102372,2880,105252,zai,0,0,0,200,,42740,0.0,flat_rate,,
81189,1787262643.740649,ours,32hu,glm-4.5-flash,34955,925,35880,zai,0,0,0,200,,43138,0.0,flat_rate,cron_ae6633ce89d1_20260821_031800,
81190,1787262645.428089,ours,32hu,glm-5.2,29399,10969,40368,zai,0,0,0,200,,178874,0.0,flat_rate,,
81191,1787262646.5120835,ours,32hu,glm-5.2,0,0,0,zai,0,0,0,200,,26988,0.0,flat_rate,,
81192,1787262649.867543,ours,32hu,glm-5.2,73002,113,73115,zai,0,0,0,200,,8375,0.0,flat_rate,20260821_025703_f16492,
81193,1787262652.913056,ours,32hu,glm-5.2,40444,125,40569,zai,0,0,0,200,,6088,0.0,flat_rate,,
81194,1787262658.1564195,ours,32hu,glm-4.5-flash,35964,329,36293,zai,0,0,0,200,,13993,0.0,flat_rate,cron_ae6633ce89d1_20260821_031800,
81195,1787262658.6369612,ours,32hu,glm-5.2,73144,226,73370,zai,0,0,0,200,,8664,0.0,flat_rate,20260821_025703_f16492,
81196,1787262662.365688,ours,32hu,glm-4.5-flash,34697,47,34744,zai,0,0,0,200,,4089,0.0,flat_rate,cron_ae6633ce89d1_20260821_031800,
81197,1787262663.7639837,ours,32hu,glm-4.5-flash,34778,5,34783,zai,0,0,0,200,,1310,0.0,flat_rate,cron_ae6633ce89d1_20260821_031800,
81198,1787262668.6600637,ours,32hu,glm-5.2,40607,705,41312,zai,0,0,0,200,,15459,0.0,flat_rate,,
81199,1787262672.2184439,ours,32hu,glm-5.2,106595,1849,108444,zai,0,0,0,200,,28010,0.0,flat_rate,,
81200,1787262672.5165708,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81201,1787262672.5217388,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81202,1787262672.5269146,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81203,1787262672.5320776,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81204,1787262672.5373862,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81205,1787262676.1949053,ours,32hu,glm-5.2,69962,3003,72965,zai,0,0,0,200,,46220,0.0,flat_rate,20260821_031414_25a023,
81206,1787262680.9057906,ours,32hu,glm-5.3,79892,367,80259,zai,0,0,0,200,,11449,0.0,flat_rate,20260821_030329_74aac7,
81207,1787262681.2683668,ours,32hu,glm-4.5-flash,34810,547,35357,zai,0,0,0,200,,17444,0.0,flat_rate,cron_ae6633ce89d1_20260821_031800,
81208,1787262681.9092472,ours,32hu,glm-5.2,63412,2122,65534,zai,0,0,0,200,,34885,0.0,flat_rate,20260821_032046_c1d133,
81209,1787262684.9609718,ours,32hu,glm-5.2,73092,58,73150,zai,0,0,0,200,,7522,0.0,flat_rate,20260821_031414_25a023,
81210,1787262685.9828408,ours,32hu,glm-5.2,73406,2003,75409,zai,0,0,0,200,,26527,0.0,flat_rate,20260821_025703_f16492,
81211,1787262691.0556536,ours,32hu,glm-5.3,82239,93,82332,zai,0,0,0,200,,8666,0.0,flat_rate,20260821_030329_74aac7,
81212,1787262691.786383,ours,32hu,glm-5.2,75817,62,75879,zai,0,0,0,200,,4382,0.0,flat_rate,20260821_025703_f16492,
81213,1787262694.2616494,ours,32hu,glm-5.2,67585,366,67951,zai,0,0,0,200,,11775,0.0,flat_rate,20260821_032046_c1d133,
81214,1787262694.9392867,ours,32hu,glm-5.2,108697,1899,110596,zai,0,0,0,200,,21584,0.0,flat_rate,,
81215,1787262699.8399189,ours,32hu,glm-4.5-flash,0,0,0,zai,0,0,0,,,86700,0.0,flat_rate,20260821_031415_c9718d,
81216,1787262699.8446546,ours,32hu,glm-5.3,85077,238,85315,zai,0,0,0,200,,8485,0.0,flat_rate,20260821_030329_74aac7,
81217,1787262700.3505692,ours,32hu,glm-5.2,110625,98,110723,zai,0,0,0,200,,5056,0.0,flat_rate,,
81218,1787262700.8022513,ours,32hu,glm-5.2,68733,444,69177,zai,0,0,0,200,,6271,0.0,flat_rate,20260821_032046_c1d133,
81219,1787262702.17009,ours,32hu,glm-5.2,73297,848,74145,zai,0,0,0,200,,13998,0.0,flat_rate,20260821_031414_25a023,
81220,1787262702.9697933,ours,32hu,glm-5.2,76274,560,76834,zai,0,0,0,200,,11089,0.0,flat_rate,20260821_025703_f16492,
81221,1787262707.833573,ours,32hu,glm-5.2,110808,290,111098,zai,0,0,0,200,,6212,0.0,flat_rate,,
81222,1787262708.3210232,ours,32hu,glm-5.2,74272,58,74330,zai,0,0,0,200,,5200,0.0,flat_rate,20260821_031414_25a023,
81223,1787262714.0554466,ours,32hu,glm-5.2,76906,500,77406,zai,0,0,0,200,,10903,0.0,flat_rate,20260821_025703_f16492,
81224,1787262714.893614,ours,32hu,glm-5.3,85378,537,85915,zai,0,0,0,200,,10394,0.0,flat_rate,20260821_030329_74aac7,
81225,1787262715.9983976,ours,32hu,glm-5.2,73803,330,74133,zai,0,0,0,200,,9449,0.0,flat_rate,20260821_032046_c1d133,
81226,1787262719.7849526,ours,32hu,glm-5.2,111170,909,112079,zai,0,0,0,200,,11099,0.0,flat_rate,,
81227,1787262721.0890307,ours,32hu,glm-5.2,70384,302,70686,zai,0,0,0,200,,6828,0.0,flat_rate,20260821_025703_f16492,
81228,1787262722.9173172,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81229,1787262722.9228642,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81230,1787262722.928085,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81231,1787262722.9343028,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81232,1787262722.9397233,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81233,1787262725.7554066,ours,32hu,glm-5.3,86614,651,87265,zai,0,0,0,200,,10406,0.0,flat_rate,20260821_030329_74aac7,
81234,1787262743.2680924,ours,32hu,glm-5.2,68331,971,69302,zai,0,0,0,200,client disconnect: BrokenPipeError,20232,0.0,flat_rate,20260821_025703_f16492,
81235,1787262751.1168225,ours,32hu,glm-5.2,59515,2322,61837,zai,0,0,0,200,,29158,0.0,flat_rate,cron_372a3ed9d428_20260821_031100,
81236,1787262764.1226127,ours,32hu,glm-5.2,61966,542,62508,zai,0,0,0,200,,10432,0.0,flat_rate,cron_372a3ed9d428_20260821_031100,
81237,1787262770.7703326,ours,32hu,glm-5.2,75519,4493,80012,zai,0,0,0,200,,52286,0.0,flat_rate,20260821_032046_c1d133,
81238,1787262779.6603117,ours,32hu,glm-5.2,75640,4936,80576,zai,0,0,0,200,,64975,0.0,flat_rate,20260821_031414_25a023,
81239,1787262781.1130042,ours,32hu,,0,0,0,zai,0,0,0,,,20,0.0,flat_rate,,
81240,1787262781.1303504,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81241,1787262781.136186,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81242,1787262781.1417727,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81243,1787262781.1476257,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81244,1787262781.1532915,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81245,1787262781.1726146,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81246,1787262781.1937478,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81247,1787262781.2008157,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81248,1787262781.2080338,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81249,1787262781.2152345,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81250,1787262781.2225633,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81251,1787262783.8690615,ours,32hu,glm-5.2,80390,1341,81731,zai,0,0,0,200,,12342,0.0,flat_rate,20260821_032046_c1d133,
81252,1787262785.0278418,ours,32hu,glm-4.5-flash,7384,76,7460,zai,0,0,0,200,,3740,0.0,flat_rate,cron_565baa080635_20260821_032300,
81253,1787262792.590887,ours,32hu,glm-4.5-flash,7481,85,7566,zai,0,0,0,200,,7371,0.0,flat_rate,cron_565baa080635_20260821_032300,
81254,1787262793.4368498,ours,32hu,glm-5.2,80702,545,81247,zai,0,0,0,200,,12161,0.0,flat_rate,20260821_031414_25a023,
81255,1787262794.8471134,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81256,1787262794.8594353,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81257,1787262794.864629,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81258,1787262794.870187,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81259,1787262794.8757446,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81260,1787262794.8816772,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81261,1787262794.8949468,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81262,1787262799.6892395,ours,32hu,glm-4.5-flash,7739,197,7936,zai,0,0,0,200,,5751,0.0,flat_rate,cron_565baa080635_20260821_032300,
81263,1787262803.8033273,ours,32hu,glm-4.5-flash,10674,79,10753,zai,0,0,0,200,,2948,0.0,flat_rate,cron_565baa080635_20260821_032300,
81264,1787262816.698446,ours,32hu,glm-5.2,0,0,0,zai,0,0,0,200,,32540,0.0,flat_rate,,
81265,1787262826.5626285,ours,32hu,glm-5.2,72328,208,72536,zai,0,0,0,200,,9115,0.0,flat_rate,20260821_032337_7b49e8,
81266,1787262828.921068,ours,32hu,glm-4.5-flash,18178,911,19089,zai,0,0,0,200,,23750,0.0,flat_rate,cron_565baa080635_20260821_032300,
81267,1787262831.6223953,ours,32hu,glm-5.2,0,0,0,zai,0,0,0,200,,36659,0.0,flat_rate,,
81268,1787262832.3923209,ours,32hu,glm-5.2,72614,164,72778,zai,0,0,0,200,,5642,0.0,flat_rate,20260821_032337_7b49e8,
81269,1787262835.3875184,ours,32hu,glm-5.2,66608,57,66665,zai,0,0,0,200,,2794,0.0,flat_rate,20260821_032352_3dd7e2,
81270,1787262835.7624292,ours,32hu,glm-5.2,73104,70,73174,zai,0,0,0,200,,3064,0.0,flat_rate,20260821_032337_7b49e8,
81271,1787262839.6721346,ours,32hu,glm-5.2,73246,147,73393,zai,0,0,0,200,,3143,0.0,flat_rate,20260821_032337_7b49e8,
81272,1787262849.4934115,ours,32hu,glm-5.2,73535,58,73593,zai,0,0,0,200,,8137,0.0,flat_rate,20260821_032337_7b49e8,
81273,1787262854.7827919,ours,32hu,glm-5.2,73638,69,73707,zai,0,0,0,200,,5098,0.0,flat_rate,20260821_032337_7b49e8,
81274,1787262863.388564,ours,32hu,glm-5.2,66719,772,67491,zai,0,0,0,200,,12572,0.0,flat_rate,20260821_032352_3dd7e2,
81275,1787262866.68733,ours,32hu,glm-4.5-flash,18192,258,18450,zai,0,0,0,200,,37594,0.0,flat_rate,cron_565baa080635_20260821_032300,
81276,1787262879.647358,ours,32hu,glm-5.2,67640,1307,68947,zai,0,0,0,200,,15936,0.0,flat_rate,20260821_032352_3dd7e2,
81277,1787262879.7462695,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81278,1787262879.7520852,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81279,1787262879.7578726,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81280,1787262879.7636042,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81281,1787262879.7694595,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81282,1787262887.6873379,ours,32hu,glm-5.2,69074,58,69132,zai,0,0,0,200,,7072,0.0,flat_rate,20260821_032352_3dd7e2,
81283,1787262891.7600162,ours,32hu,glm-5.2,73793,2230,76023,zai,0,0,0,200,,36685,0.0,flat_rate,20260821_032337_7b49e8,
81284,1787262898.0578828,ours,32hu,glm-5.2,76452,510,76962,zai,0,0,0,200,,4890,0.0,flat_rate,20260821_032337_7b49e8,
81285,1787262898.087863,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81286,1787262898.0943604,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81287,1787262898.0999005,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81288,1787262898.1055138,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81289,1787262898.1115236,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81290,1787262907.3361337,ours,32hu,glm-5.2,77386,246,77632,zai,0,0,0,200,,8916,0.0,flat_rate,20260821_032337_7b49e8,
81291,1787262913.9322348,ours,32hu,glm-5.2,77945,77,78022,zai,0,0,0,200,,6338,0.0,flat_rate,20260821_032337_7b49e8,
81292,1787262923.98223,ours,32hu,glm-5.2,78055,384,78439,zai,0,0,0,200,,9478,0.0,flat_rate,20260821_032337_7b49e8,
81293,1787262931.136428,ours,32hu,glm-5.2,78544,315,78859,zai,0,0,0,200,,6680,0.0,flat_rate,20260821_032337_7b49e8,
81294,1787262933.278223,ours,32hu,glm-5.2,69378,993,70371,zai,0,0,0,200,,20977,0.0,flat_rate,20260821_032352_3dd7e2,
81295,1787262935.587667,ours,32hu,glm-5.2,79519,51,79570,zai,0,0,0,200,,4221,0.0,flat_rate,20260821_032337_7b49e8,
81296,1787262941.6449084,ours,32hu,glm-5.2,70496,57,70553,zai,0,0,0,200,,7512,0.0,flat_rate,20260821_032352_3dd7e2,
81297,1787262959.7811718,ours,32hu,glm-5.2,0,0,0,zai,0,0,0,200,,23980,0.0,flat_rate,,
81298,1787262970.6852927,ours,32hu,glm-5.2,72830,524,73354,zai,0,0,0,200,,10037,0.0,flat_rate,20260821_032600_4de9e6,
81299,1787262971.3869832,ours,32hu,glm-5.2,70902,1132,72034,zai,0,0,0,200,,16018,0.0,flat_rate,20260821_032352_3dd7e2,
81300,1787262977.7913032,ours,32hu,glm-5.2,72161,58,72219,zai,0,0,0,200,,5522,0.0,flat_rate,20260821_032352_3dd7e2,
81301,1787262988.5156906,ours,32hu,glm-5.2,73979,1399,75378,zai,0,0,0,200,,16340,0.0,flat_rate,20260821_032600_4de9e6,
81302,1787262994.1627078,ours,32hu,glm-5.2,77174,104,77278,zai,0,0,0,200,,5214,0.0,flat_rate,20260821_032600_4de9e6,
81303,1787262996.2037647,ours,32hu,glm-5.2,72256,189,72445,zai,0,0,0,200,,6048,0.0,flat_rate,20260821_032352_3dd7e2,
81304,1787262998.2284136,ours,32hu,glm-5.2,77378,244,77622,zai,0,0,0,200,,3873,0.0,flat_rate,20260821_032600_4de9e6,
81305,1787263001.9829352,ours,32hu,glm-5.2,72571,58,72629,zai,0,0,0,200,,4936,0.0,flat_rate,20260821_032352_3dd7e2,
81306,1787263002.101957,ours,32hu,glm-5.2,78258,93,78351,zai,0,0,0,200,,3554,0.0,flat_rate,20260821_032600_4de9e6,
81307,1787263017.222189,ours,32hu,glm-5.2,73271,290,73561,zai,0,0,0,200,,5265,0.0,flat_rate,20260821_032352_3dd7e2,
81308,1787263022.1920547,ours,32hu,glm-5.2,79698,854,80552,zai,0,0,0,200,,19155,0.0,flat_rate,20260821_032600_4de9e6,
81309,1787263035.9266953,ours,32hu,glm-5.2,0,0,0,zai,0,0,0,200,,17415,0.0,flat_rate,,
81310,1787263037.0806494,ours,32hu,,0,0,0,zai,0,0,0,,,19,0.0,flat_rate,,
81311,1787263037.0858626,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81312,1787263037.0929282,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81313,1787263037.0993366,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81314,1787263037.104748,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81315,1787263050.1135678,ours,32hu,glm-5.2,0,0,0,zai,0,0,0,200,,27655,0.0,flat_rate,,
81316,1787263061.284378,ours,32hu,glm-5.2,72521,378,72899,zai,0,0,0,200,,9588,0.0,flat_rate,20260821_032731_56dd6c,
81317,1787263084.1469133,ours,32hu,glm-5.2,73966,1517,75483,zai,0,0,0,200,,22613,0.0,flat_rate,20260821_032731_56dd6c,
81318,1787263108.7569885,ours,32hu,glm-5.2,51930,4404,56334,zai,0,0,0,200,client disconnect: BrokenPipeError,71596,0.0,flat_rate,20260821_032352_3dd7e2,
81319,1787263120.5299664,ours,32hu,glm-5.2,76851,2191,79042,zai,0,0,0,200,,35950,0.0,flat_rate,20260821_032731_56dd6c,
81320,1787263130.9405527,ours,32hu,glm-5.2,79521,454,79975,zai,0,0,0,200,,9827,0.0,flat_rate,20260821_032731_56dd6c,
81321,1787263149.6110604,ours,32hu,glm-5.2,0,0,0,zai,0,0,0,200,,18507,0.0,flat_rate,,
81322,1787263164.8046,ours,32hu,glm-5.2,76839,348,77187,zai,0,0,0,200,,14492,0.0,flat_rate,20260821_032910_e1bf80,
81323,1787263167.2801178,ours,32hu,glm-5.2,77588,77,77665,zai,0,0,0,200,,2238,0.0,flat_rate,20260821_032910_e1bf80,
81324,1787263183.6163585,ours,32hu,glm-5.2,77948,731,78679,zai,0,0,0,200,,15719,0.0,flat_rate,20260821_032910_e1bf80,
81325,1787263189.7735612,ours,32hu,glm-5.2,78983,90,79073,zai,0,0,0,200,,5839,0.0,flat_rate,20260821_032910_e1bf80,
81326,1787263203.704677,ours,32hu,,0,0,0,zai,0,0,0,,,437,0.0,flat_rate,,
81327,1787263203.7363417,ours,32hu,,0,0,0,zai,0,0,0,,,15,0.0,flat_rate,,
81328,1787263203.7520306,ours,32hu,,0,0,0,zai,0,0,0,,,7,0.0,flat_rate,,
81329,1787263203.7712867,ours,32hu,,0,0,0,zai,0,0,0,,,9,0.0,flat_rate,,
81330,1787263203.795269,ours,32hu,,0,0,0,zai,0,0,0,,,11,0.0,flat_rate,,
81331,1787263203.8670456,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81332,1787263203.9155865,ours,32hu,,0,0,0,zai,0,0,0,,,7,0.0,flat_rate,,
81333,1787263203.9344184,ours,32hu,,0,0,0,zai,0,0,0,,,8,0.0,flat_rate,,
81334,1787263203.953561,ours,32hu,,0,0,0,zai,0,0,0,,,10,0.0,flat_rate,,
81335,1787263203.963351,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81336,1787263203.9760363,ours,32hu,,0,0,0,zai,0,0,0,,,7,0.0,flat_rate,,
81337,1787263204.0140674,ours,32hu,,0,0,0,zai,0,0,0,,,10,0.0,flat_rate,,
81338,1787263204.1307127,ours,32hu,,0,0,0,zai,0,0,0,,,13,0.0,flat_rate,,
81339,1787263204.1577485,ours,32hu,,0,0,0,zai,0,0,0,,,13,0.0,flat_rate,,
81340,1787263204.1760118,ours,32hu,,0,0,0,zai,0,0,0,,,6,0.0,flat_rate,,
81341,1787263204.1985004,ours,32hu,,0,0,0,zai,0,0,0,,,9,0.0,flat_rate,,
81342,1787263204.2182157,ours,32hu,,0,0,0,zai,0,0,0,,,10,0.0,flat_rate,,
81343,1787263211.1414175,ours,32hu,glm-4.5-flash,23636,162,23798,zai,0,0,0,200,,6691,0.0,flat_rate,cron_e56306fd4214_20260821_033001,
81344,1787263216.9687376,ours,32hu,glm-4.5-flash,24144,134,24278,zai,0,0,0,200,,5140,0.0,flat_rate,cron_e56306fd4214_20260821_033001,
81345,1787263223.6623623,ours,32hu,glm-5.2,0,0,0,zai,0,0,0,200,,33309,0.0,flat_rate,,
81346,1787263240.0142586,ours,32hu,,0,0,0,zai,0,0,0,,,232,0.0,flat_rate,,
81347,1787263240.0315614,ours,32hu,,0,0,0,zai,0,0,0,,,7,0.0,flat_rate,,
81348,1787263240.0463145,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81349,1787263240.0572922,ours,32hu,,0,0,0,zai,0,0,0,,,5,0.0,flat_rate,,
81350,1787263240.0696464,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81351,1787263243.715693,ours,32hu,glm-5.2,77796,435,78231,zai,0,0,0,200,,18639,0.0,flat_rate,20260821_033024_572f1a,
81352,1787263243.7733104,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81353,1787263243.782845,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81354,1787263243.7915947,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81355,1787263243.8003547,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81356,1787263243.8092117,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81357,1787263251.7817326,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81358,1787263251.7883763,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81359,1787263251.79489,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81360,1787263251.8014538,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81361,1787263251.8109336,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81362,1787263253.8125277,ours,32hu,glm-5.2,78325,210,78535,zai,0,0,0,200,,9638,0.0,flat_rate,20260821_033024_572f1a,
81363,1787263255.2915757,ours,32hu,glm-5.2,24756,44,24800,zai,0,0,0,200,,1972,0.0,flat_rate,20260821_033049_c9b0c6,
81364,1787263255.3449712,ours,32hu,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
81365,1787263255.3539948,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81366,1787263255.3629935,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81367,1787263255.3717082,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81368,1787263255.380517,ours,32hu,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
81369,1787263263.409085,ours,32hu,glm-4.5-flash,24688,75,24763,zai,0,0,0,200,,20969,0.0,flat_rate,cron_e56306fd4214_20260821_033001,
81370,1787263264.2499273,ours,32hu,glm-4.5-flash,26106,103,26209,zai,0,0,0,200,,22620,0.0,flat_rate,20260821_033035_06a3a0,
81371,1787263264.261443,ours,32hu,glm-5.2,78953,742,79695,zai,0,0,0,200,,10014,0.0,flat_rate,20260821_033024_572f1a,
81372,1787263264.4251785,ours,32hu,,0,0,0,zai,0,0,0,,,9,0.0,flat_rate,,
81373,1787263264.449368,ours,32hu,,0,0,0,zai,0,0,0,,,13,0.0,flat_rate,,
81374,1787263264.4652562,ours,32hu,,0,0,0,zai,0,0,0,,,5,0.0,flat_rate,,
81375,1787263264.5553565,ours,32hu,,0,0,0,zai,0,0,0,,,5,0.0,flat_rate,,
81376,1787263264.5667198,ours,32hu,,0,0,0,zai,0,0,0,,,5,0.0,flat_rate,,
81377,1787263268.615697,ours,32hu,glm-5.2,30203,636,30839,zai,0,0,0,200,,13158,0.0,flat_rate,20260821_033049_c9b0c6,
81378,1787263270.5987074,ours,32hu,glm-5.2,80746,101,80847,zai,0,0,0,200,,4396,0.0,flat_rate,20260821_033024_572f1a,
81379,1787263276.3977175,ours,32hu,glm-4.5-flash,24775,50,24825,zai,0,0,0,200,,3969,0.0,flat_rate,cron_e56306fd4214_20260821_033001,
81380,1787263282.5502884,ours,32hu,glm-5.2,80964,383,81347,zai,0,0,0,200,,11042,0.0,flat_rate,20260821_033024_572f1a,
81381,1787263284.766605,ours,32hu,glm-4.5-flash,27647,330,27977,zai,0,0,0,200,,20103,0.0,flat_rate,20260821_033035_06a3a0,
81382,1787263287.6395454,ours,32hu,glm-5.2,32741,935,33676,zai,0,0,0,200,,16555,0.0,flat_rate,20260821_033049_c9b0c6,
81383,1787263289.8091888,ours,32hu,glm-5.2,81920,129,82049,zai,0,0,0,200,,6077,0.0,flat_rate,20260821_033024_572f1a,
81384,1787263289.8337824,ours,32hu,glm-4.5-flash,24837,63,24900,zai,0,0,0,200,,5249,0.0,flat_rate,cron_e56306fd4214_20260821_033001,
81385,1787263296.7754478,ours,32hu,glm-5.2,82131,385,82516,zai,0,0,0,200,,5793,0.0,flat_rate,20260821_033024_572f1a,
81386,1787263302.2980764,ours,32hu,glm-4.5-flash,30460,170,30630,zai,0,0,0,200,,8617,0.0,flat_rate,20260821_033035_06a3a0,
81387,1787263303.0096905,ours,32hu,glm-5.2,82615,360,82975,zai,0,0,0,200,,5877,0.0,flat_rate,20260821_033024_572f1a,
81388,1787263307.1644115,ours,32hu,glm-4.5-flash,30714,60,30774,zai,0,0,0,200,,2877,0.0,flat_rate,20260821_033035_06a3a0,
81389,1787263308.7174585,ours,32hu,glm-5.2,83972,119,84091,zai,0,0,0,200,,5333,0.0,flat_rate,20260821_033024_572f1a,
81390,1787263313.9268098,ours,32hu,glm-5.2,34108,1389,35497,zai,0,0,0,200,,23511,0.0,flat_rate,20260821_033049_c9b0c6,
81391,1787263315.8830645,ours,32hu,glm-5.2,85276,103,85379,zai,0,0,0,200,,6898,0.0,flat_rate,20260821_033024_572f1a,
81392,1787263317.399761,ours,32hu,glm-4.5-flash,33082,144,33226,zai,0,0,0,200,,6299,0.0,flat_rate,20260821_033035_06a3a0,
81393,1787263318.2603257,ours,32hu,glm-5.2,85927,52,85979,zai,0,0,0,200,,2194,0.0,flat_rate,20260821_033024_572f1a,
81394,1787263325.2490737,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81395,1787263325.2569528,ours,32hu,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
81396,1787263327.188071,ours,32hu,glm-5.2,86127,812,86939,zai,0,0,0,200,,8686,0.0,flat_rate,20260821_033024_572f1a,
81397,1787263333.141255,ours,32hu,glm-5.2,36328,1280,37608,zai,0,0,0,200,,18660,0.0,flat_rate,20260821_033049_c9b0c6,
